subj_idx,rt,response,type,pre_Ne,pre_Pe
3,0.62,1,correct,-4.487810123,-1.572488345
3,0.44,1,correct,4.629107245,-7.551815356
3,0.488,1,correct,0.554236053,5.417770858
3,0.368,1,correct,1.260349842,-3.901826223
3,0.564,1,correct,2.405796595,-1.280762157
3,0.42,1,correct,-2.490904665,-7.920624375
3,0.614,1,correct,4.566562084,2.802248174
3,0.38,1,correct,-5.165671811,-1.795645808
3,0.324,1,correct,-5.291087192,4.146131118
3,0.32,1,correct,1.896479618,-3.132415777
3,0.454,1,correct,1.21605207,2.969642649
3,0.498,1,correct,7.443966102,7.560269066
3,0.42,1,correct,4.918876713,-2.154672532
3,0.434,1,correct,1.678419663,-0.227770581
3,0.434,1,correct,1.426612901,-0.616297546
3,0.344,1,correct,2.227696931,-4.083038344
3,0.49,1,correct,-1.732875986,-1.865010001
3,0.474,1,correct,-5.193882475,-10.39474524
3,0.426,1,correct,-0.908003747,-2.931212589
3,0.414,1,correct,4.89433112,-0.894775284
3,0.466,1,correct,-4.370318173,1.66961335
3,0.368,1,correct,3.440362736,4.43830126
3,0.378,1,correct,3.939673693,-5.409783586
3,0.516,1,correct,3.703914527,4.572643208
3,0.446,1,correct,-0.371141171,6.621251227
3,0.33,1,correct,3.343230553,-4.028866418
3,0.386,1,correct,4.129359202,5.319917438
3,0.308,1,correct,3.826724573,6.517594359
3,0.488,1,correct,-0.072295588,-6.246375738
3,0.406,1,correct,0.308655368,-0.600526148
3,0.364,1,correct,0.377302139,-6.693281625
3,0.55,1,correct,-2.587918175,-0.671551524
3,0.418,1,correct,-0.795322908,0.009568586
3,0.372,1,correct,0.000859509,1.142658836
3,0.466,1,correct,1.659735532,-1.888394841
3,0.482,1,correct,-2.160774374,-3.066080591
3,0.418,1,correct,-9.379940647,-12.76499624
3,0.516,1,correct,-4.120415534,1.11952421
3,0.478,1,correct,-5.161102263,-12.94107355
3,0.382,1,correct,0.065089993,3.737323463
3,0.46,1,correct,2.959761103,1.184994411
3,0.432,1,correct,1.079208829,-2.335723758
3,0.364,1,correct,1.686854632,8.141145838
3,0.38,1,correct,2.486883078,11.7928819
3,0.408,1,correct,4.76187946,2.961755877
3,0.432,1,correct,4.190801994,10.44204272
3,0.372,1,correct,-2.225529197,2.089226846
3,0.428,1,correct,-0.153929929,-5.595243268
3,0.446,1,correct,2.047345444,-2.571649249
3,0.384,1,correct,-0.173688124,0.504408889
3,0.432,1,correct,3.362532373,7.691709523
3,0.39,1,correct,2.294889214,4.501045962
30,0.536,1,correct,1.195097317,-1.240202023
30,0.384,0,correct,-0.981120147,-6.911750724
30,0.446,1,error,-22.13036111,2.646689625
30,0.452,1,correct,-0.53444992,-0.745217689
30,0.49,1,correct,-0.7688855,-2.431251564
30,0.416,1,correct,0.428897065,0.63763962
30,0.544,1,correct,-0.76487014,0.608454029
30,0.496,1,correct,-4.0151017,-8.649055407
30,0.57,1,correct,-2.103799843,-4.296077995
30,0.598,1,correct,0.335878869,2.269066473
30,0.518,1,correct,-0.380897962,-0.229726722
30,0.58,1,correct,1.196704077,1.989899351
30,0.46,1,correct,-3.525488078,-2.880846217
30,0.372,1,correct,-1.874361962,-0.25853738
30,0.432,1,correct,0.020902943,2.117066632
30,0.476,1,correct,2.687454351,3.417613249
30,0.464,1,correct,-5.246492917,-1.901348743
30,0.336,1,correct,-2.354595772,-11.79228951
30,0.466,1,correct,1.823765513,0.266206803
30,0.514,1,correct,1.255533182,0.794519323
30,0.438,1,correct,-3.106226318,1.877880623
30,0.448,1,correct,-0.246644998,0.279932425
30,0.448,1,correct,-0.15390432,5.127024279
30,0.422,1,correct,-0.820231446,0.051057169
30,0.462,1,correct,2.574001842,0.085949474
30,0.466,1,correct,2.040232314,1.768222881
30,0.408,1,correct,2.207890113,2.952324308
30,0.508,1,correct,2.094127322,4.519725743
30,0.492,1,correct,0.760615219,-0.865026461
30,0.512,1,correct,1.379192669,-5.301508517
30,0.506,1,correct,1.177755238,-3.332110833
30,0.444,1,correct,-0.396522686,0.494565488
30,0.35,1,correct,1.28865493,3.877359574
30,0.454,1,correct,1.794233545,1.381903079
30,0.372,0,correct,1.084926372,5.751739521
30,0.514,1,error,-22.75878367,4.812467316
30,0.552,1,correct,-3.45028687,-0.785182722
30,0.464,1,correct,-0.546391616,2.181319276
30,0.572,1,correct,6.195392348,-2.571155623
30,0.611,1,correct,-2.823449177,-1.360722252
30,0.484,1,correct,3.162274525,3.819260542
30,0.444,1,correct,-0.691362671,1.169462871
30,0.368,1,correct,-0.003373125,0.279284875
30,0.674,1,correct,-0.8263862,-6.411683468
30,0.412,1,correct,2.024361376,0.727808963
30,0.388,1,correct,-0.921837083,-8.269274452
30,0.346,0,correct,0.647867023,2.155721951
30,0.51,1,error,-21.24084571,8.046789403
30,0.502,1,correct,3.191960036,6.286127803
30,0.682,1,correct,0.571164014,-0.427844821
30,0.502,1,correct,-1.275889531,0.140290117
30,0.378,0,correct,0.316611026,1.672421152
30,0.574,1,error,-10.34619289,-3.015226907
30,0.492,1,correct,-1.853126632,3.833440801
30,0.524,1,correct,2.211687222,-3.825564361
30,0.366,1,correct,3.331444809,2.527438393
30,0.386,1,correct,1.488899724,-3.770812535
30,0.384,1,correct,-1.594881866,0.227560926
30,0.536,1,correct,-2.070032064,0.678801762
30,0.366,1,correct,3.258170102,4.928739733
30,0.42,1,correct,-0.084743283,2.232540368
30,0.358,1,correct,-1.46287091,-7.660523849
30,0.404,1,correct,-0.421909423,-2.228516371
30,0.508,1,correct,0.224468315,-0.08737434
30,0.4,1,correct,-0.140736167,2.70539747
30,0.522,1,correct,-0.404595261,-1.206505018
30,0.56,1,correct,2.63510631,-4.218250552
30,0.594,1,correct,1.624379624,0.570566017
30,0.466,1,correct,0.350996581,3.32724199
30,0.584,1,correct,1.814664394,1.291890571
30,0.464,1,correct,-1.584973431,-0.934832357
30,0.482,1,correct,4.56728446,2.35832204
30,0.556,1,correct,2.181983551,-7.733196485
30,0.3,1,correct,0.357398096,6.511114914
30,0.402,1,correct,2.949335429,-0.398670899
30,0.494,1,correct,-0.021881939,0.025788743
30,0.556,1,correct,-2.24389785,0.952980584
30,0.394,1,correct,-1.382905472,-0.137398128
30,0.45,1,correct,0.204791476,2.102714222
30,0.502,1,correct,-0.145637896,-1.441453424
30,0.574,1,correct,-1.143777075,1.269195712
30,0.406,1,correct,2.11664575,5.835678456
30,0.362,1,correct,-0.019769631,-0.983115102
30,0.502,1,correct,-0.681818364,0.569035565
30,0.366,1,correct,-1.275670091,-0.393297146
30,0.376,1,correct,4.101286832,5.108121647
30,0.338,1,correct,0.352565858,-4.371273996
30,0.338,1,correct,1.968630681,-5.496831512
30,0.366,1,correct,2.7276824,-3.224608983
30,0.524,1,correct,1.363586256,1.58144297
30,0.424,1,correct,1.190311879,-5.924050034
30,0.446,1,correct,1.852958733,1.174367893
30,0.574,1,correct,-1.534460393,-9.127003678
30,0.454,1,correct,1.237924938,-0.275301363
30,0.34,1,correct,-1.47599087,3.686139286
30,0.352,1,correct,-0.223154137,-0.768158092
30,0.366,1,correct,2.984206925,1.013401843
30,0.534,1,correct,-3.038008046,0.35998082
30,0.466,1,correct,2.135101793,-11.53763059
30,0.394,1,correct,2.190114029,4.870368542
30,0.522,1,correct,-2.030498613,-0.725744609
30,0.568,1,correct,0.638797,-5.708860006
30,0.47,1,correct,-0.004812958,-2.582138982
30,0.408,1,correct,0.029862936,0.87864955
30,0.44,1,correct,-4.49048844,-11.0278698
30,0.546,1,correct,-2.751519596,-8.265909908
30,0.486,1,correct,0.329781163,0.373335998
30,0.408,1,correct,3.064677326,6.283037503
30,0.48,1,correct,1.79214358,-2.812129457
30,0.412,1,correct,-0.448629745,-1.00725712
30,0.496,1,correct,0.19613814,2.552220371
30,0.372,1,correct,0.29385489,1.909222365
30,0.558,1,correct,5.087108777,-6.555042195
30,0.38,1,correct,0.743788003,3.495477849
30,0.41,1,correct,1.533542696,1.543299869
30,0.392,1,correct,-0.673897225,-1.365006004
30,0.49,1,correct,0.288324901,-1.429334084
30,0.456,1,correct,-0.479667877,1.528254874
30,0.586,1,correct,-2.97650479,-1.087295617
30,0.46,1,correct,-0.948539162,-7.130315456
30,0.484,1,correct,-1.215853781,-7.379805011
30,0.482,1,correct,-0.548231025,1.012269134
30,0.458,1,correct,-1.041866747,2.082449116
30,0.514,1,correct,1.699303158,-0.066030233
30,0.492,1,correct,2.046429116,-5.914584392
30,0.412,1,correct,-6.439645008,-6.342605192
30,0.5,1,correct,-0.45702174,3.964869474
30,0.362,1,correct,0.399747452,-8.325124656
30,0.396,1,correct,-1.11502475,-4.852043003
30,0.278,1,correct,2.225390864,7.107512296
30,0.276,0,correct,0.375144093,3.066786993
30,0.428,1,error,-1.986621015,9.677940134
30,0.362,0,correct,0.325671715,1.383015291
30,0.538,1,error,-12.67542227,14.316727
30,0.388,1,correct,-0.991556783,-0.771839568
30,0.456,1,correct,-3.253771747,-5.083335712
30,0.332,1,correct,5.286132919,4.731095747
30,0.354,1,correct,2.0801621,2.221775983
30,0.344,1,correct,-0.469673435,-4.028196246
30,0.298,1,correct,4.141864895,-1.472376433
30,0.27,0,correct,-1.040264769,0.952988651
30,0.632,1,error,2.265373956,3.925460531
30,0.37,1,correct,4.195189875,0.01849324
30,0.438,1,correct,-0.145408625,2.611869663
30,0.446,1,correct,2.315768754,3.269871248
30,0.424,1,correct,2.556946124,-0.317261279
30,0.522,1,correct,-1.28142368,-5.06876819
30,0.56,1,correct,0.070912468,1.603921129
30,0.36,1,correct,4.247566858,4.594401124
30,0.388,1,correct,0.786785047,0.741462672
30,0.428,1,correct,0.654396819,2.318669429
30,0.334,1,correct,2.34107477,8.745120386
30,0.404,0,correct,3.522016871,7.504639821
30,0.672,1,error,-10.73303927,-2.479541074
30,0.326,1,correct,0.572031935,0.112460664
30,0.402,1,correct,-0.297019062,-4.458758296
30,0.464,1,correct,0.337883911,-4.447549737
30,0.366,0,correct,-2.634273681,-4.67697362
30,0.518,1,error,-18.41160276,6.037649651
30,0.594,1,correct,-0.959397504,5.071259786
30,0.52,1,correct,1.556320732,-9.764635633
30,0.622,1,correct,-1.90897502,-1.546017273
30,0.398,1,correct,3.947753736,-4.566458107
30,0.538,0,correct,-0.72350797,-6.039032255
30,0.376,1,error,10.05572259,-5.093386231
30,0.486,1,correct,1.797083896,-0.806252721
30,0.346,1,correct,2.888554828,2.672941761
30,0.384,0,correct,-0.323727798,0.686980885
30,0.332,0,correct,3.155898612,8.706601757
30,0.28,0,error,-11.96339002,4.06000353
30,0.4,1,correct,1.461645775,2.956633475
30,0.472,1,correct,-0.459168417,-5.748179162
30,0.344,1,correct,1.476148889,5.595878408
30,0.374,0,correct,0.046190634,-5.58964556
30,0.4,1,correct,-0.263336195,-4.993211718
30,0.388,1,correct,1.793981757,6.645651505
30,0.516,1,correct,1.537049207,-4.400510489
30,0.428,1,correct,1.61151522,-10.28879152
30,0.418,1,correct,3.909127284,9.354871676
30,0.482,1,correct,-1.663929457,-2.817478745
30,0.502,1,correct,-0.576984196,0.011765799
30,0.454,1,correct,1.922605617,8.905363706
30,0.404,1,correct,-0.400618407,-6.31287731
30,0.376,1,correct,-2.77512171,-2.980253315
30,0.438,1,correct,1.752222145,-0.957863926
30,0.476,1,correct,2.918649536,-2.865330371
30,0.378,0,correct,1.804520071,4.648316916
30,0.472,1,correct,2.3584924,-0.908730809
30,0.46,1,correct,2.773326368,1.517144053
30,0.322,1,correct,2.50972564,4.481516127
30,0.368,1,correct,1.452754387,-0.036396556
30,0.498,1,correct,2.145813775,6.2608332
30,0.358,0,correct,2.582009543,-2.359913214
30,0.482,1,error,-10.10323928,4.009738254
30,0.512,1,correct,0.990116894,1.43449594
30,0.474,1,correct,1.288814499,3.237271262
30,0.406,1,correct,1.670819318,-1.600483571
30,0.346,1,correct,0.881305968,3.035862445
30,0.384,1,correct,2.728793432,3.547458013
30,0.366,1,correct,2.509468553,4.614643924
30,0.39,1,correct,1.814216864,7.225068682
30,0.328,1,correct,1.627632576,1.774595097
30,0.518,1,correct,2.899138718,5.063154306
30,0.382,0,correct,1.372401842,-6.097420202
30,0.454,1,error,-5.344270087,2.217819935
30,0.388,1,correct,-0.936915392,-1.01058255
30,0.486,1,correct,-0.973789351,-1.754102448
30,0.412,1,correct,3.652445376,-3.729477417
30,0.4,1,correct,0.467292459,0.352525319
30,0.458,1,correct,1.299509312,5.834820426
30,0.28,0,correct,4.594694136,-1.526332856
30,0.416,1,error,-13.96589477,5.191861858
30,0.422,1,correct,4.344887347,-4.625081982
30,0.358,1,correct,1.157625004,1.150473242
30,0.332,1,correct,-0.370924363,-1.072652853
30,0.39,1,correct,1.072841143,-3.06380174
30,0.43,1,correct,0.347818912,-0.287744121
30,0.45,1,correct,-1.081201215,-1.347510175
30,0.526,1,correct,-0.941847769,1.510190147
30,0.49,1,correct,1.197115628,2.029012597
30,0.278,1,correct,3.499471483,-0.486291016
30,0.496,1,correct,0.817544759,-3.011985471
30,0.428,1,correct,6.095025547,-1.385247196
30,0.506,1,correct,1.94936806,2.760071087
30,0.398,1,correct,-0.726033184,-5.021758928
30,0.314,1,correct,1.229739662,2.935809815
30,0.42,1,correct,2.398724801,-3.156449996
30,0.32,1,correct,4.347407402,10.64892326
30,0.358,1,correct,-0.598131273,1.163147294
30,0.392,1,correct,0.440575115,-3.024789429
30,0.412,1,correct,7.016044464,-0.918604945
30,0.358,0,correct,1.543761816,-6.508293313
30,0.516,1,correct,0.328585528,0.057664911
30,0.528,1,correct,-2.879059369,0.25614585
30,0.342,1,correct,0.719352765,-0.193747899
30,0.372,1,correct,2.797578008,4.22302131
30,0.372,1,correct,-0.825348565,-1.50562967
30,0.488,1,correct,1.67683797,4.584241867
30,0.33,0,correct,3.489621166,1.837392713
30,0.498,1,error,-5.762711972,3.193794922
30,0.4,1,correct,1.036707054,-1.807880117
30,0.412,1,correct,3.131503915,5.630344631
30,0.382,0,correct,1.858528504,-0.066969221
30,0.486,1,error,-14.55244684,3.669215795
30,0.366,1,correct,1.187618864,2.653760634
30,0.494,1,correct,-2.334032591,0.615290976
30,0.356,1,correct,0.029189967,3.739443728
30,0.462,1,correct,0.965947636,1.511856532
30,0.668,1,correct,6.130255104,-3.842796413
30,0.546,1,correct,0.839558027,-0.574667673
30,0.685,1,correct,0.371261652,-3.38311209
30,0.45,1,correct,-1.982975064,-10.28474362
30,0.396,1,correct,0.133757337,-2.691381538
30,0.466,1,correct,1.300666785,0.551437562
30,0.398,1,correct,-0.089067481,0.722572824
30,0.488,1,correct,2.156425326,-2.10832349
30,0.398,1,correct,-0.546585898,-3.00620769
30,0.424,1,correct,2.482462031,2.899236556
31,0.564,1,correct,0.15862339,-9.808043426
31,0.514,1,correct,-2.680076648,-11.24604086
31,0.396,1,correct,-1.116285016,-3.277360186
31,0.34,1,correct,-0.533300497,2.070386732
31,0.38,1,correct,1.521947363,-2.581665593
31,0.372,1,correct,-0.062216707,1.546376678
31,0.408,1,correct,-1.87621546,-0.16687943
31,0.55,1,correct,-1.602841709,-6.033508782
31,0.286,1,correct,0.830779465,-1.391867252
31,0.344,1,error,-3.374206466,2.982632221
31,0.296,0,correct,0.838760069,2.544828218
31,0.636,0,error,-13.4157979,1.240200268
31,0.688,1,error,-17.27835885,0.065298512
31,0.432,1,correct,-1.185240412,-0.116205084
31,0.436,1,correct,0.460986835,-3.474743107
31,0.392,1,correct,2.742103073,4.256468478
31,0.298,1,correct,-0.155696629,0.941476471
31,0.376,0,correct,-0.300873492,-0.757758517
31,0.382,1,error,-8.359382309,8.00649158
31,0.52,1,correct,-0.826060416,-1.67572638
31,0.424,1,error,2.832999992,-5.538458487
31,0.418,1,correct,0.314189738,1.208953566
31,0.472,1,correct,-3.110148854,-1.569000374
31,0.474,1,correct,-1.596772971,-0.236372946
31,0.354,1,correct,-1.92383591,1.073152831
31,0.362,1,correct,1.647921446,7.061841825
31,0.33,1,correct,-0.61773963,-1.274712375
31,0.324,1,correct,0.051178645,1.089503956
31,0.492,1,correct,-0.855666381,-11.07443953
31,0.396,1,correct,1.775269948,-2.350123752
31,0.34,1,correct,-5.043127748,-1.693188713
31,0.444,1,correct,1.235557748,0.891686498
31,0.318,0,correct,-2.319900411,-4.816146871
31,0.416,1,error,-6.398036141,2.49883216
31,0.38,1,correct,0.015472206,1.403353457
31,0.342,1,correct,0.841930578,-3.868939319
31,0.454,1,correct,1.933597029,-2.343724481
31,0.346,1,correct,-0.552755752,1.806066887
31,0.424,1,correct,-0.774463799,-6.158697752
31,0.418,1,correct,-2.541259021,-0.948303158
31,0.34,1,correct,-1.135600955,-4.617925594
31,0.34,1,correct,0.701454186,5.401348
31,0.348,1,correct,-3.407634286,-0.203747769
31,0.42,1,correct,-1.547036601,5.316100756
31,0.42,1,correct,0.14991553,-1.432630023
31,0.358,1,correct,1.637821727,0.055590287
31,0.402,1,correct,-2.285749936,-1.807179354
31,0.456,1,correct,1.56903191,1.47085417
31,0.422,1,correct,-1.523516346,1.358898659
31,0.566,1,correct,0.419591074,-0.745570362
31,0.336,1,correct,-0.182223005,1.65420919
31,0.504,1,correct,-5.211089084,-3.745591099
31,0.436,1,correct,-1.132537789,-5.601848619
31,0.306,1,correct,6.707312861,10.50464832
31,0.292,1,correct,-1.367983528,-1.040561544
31,0.43,1,correct,0.329973971,-3.228639796
31,0.404,1,correct,-0.350466937,0.984158558
31,0.444,1,correct,-1.43705366,-2.325373861
31,0.376,1,correct,2.474253211,5.446837431
31,0.372,1,correct,-0.982042347,2.74143297
31,0.374,1,correct,0.157098002,-4.659135745
31,0.336,1,correct,0.70593071,2.334590329
31,0.384,1,correct,-1.734151032,0.2159372
31,0.66,1,correct,-0.750907283,0.017285437
31,0.502,1,correct,0.846275874,-6.787367921
31,0.524,1,correct,-2.782832713,-2.662916792
31,0.392,1,error,-1.287287557,5.483949155
31,0.34,1,correct,-0.611458791,-0.441382797
31,0.376,1,correct,2.388139301,-2.82369805
31,0.404,1,correct,-0.457924271,1.974230905
31,0.48,1,correct,-1.431346847,0.461954628
31,0.362,1,correct,-0.451377105,-0.304099316
31,0.384,1,correct,2.47127663,6.741739576
31,0.642,1,correct,3.11070422,5.916337728
31,0.332,1,correct,-5.353035593,-3.145295048
31,0.318,1,correct,0.386473135,4.631377314
31,0.318,1,correct,-0.834062548,-4.20446436
31,0.258,0,correct,-1.095038382,1.40207115
31,0.368,0,error,-6.830180894,6.029503864
31,0.594,1,correct,-0.423527716,-5.792497995
31,0.466,1,correct,-0.806405065,-6.004289914
31,0.544,1,correct,3.633475561,3.373709524
31,0.478,1,correct,2.119561417,-2.871049538
31,0.466,1,correct,6.106463382,-2.352196108
31,0.28,1,correct,1.271275381,0.758504637
31,0.402,1,correct,-1.495605464,-6.780496589
31,0.392,1,correct,1.314490255,4.15137065
31,0.324,1,correct,2.23509986,0.918665614
31,0.422,1,correct,0.781205482,0.914121124
31,0.468,1,correct,-2.249952504,-2.836380099
31,0.36,1,correct,2.648088807,5.329284519
31,0.368,0,correct,-0.98322193,-6.50900677
31,0.504,1,error,-7.963609425,11.25905635
31,0.404,1,correct,-2.606263325,-6.101225849
31,0.386,1,correct,-1.631278933,-2.456359827
31,0.414,1,correct,1.889326939,-1.378024024
31,0.398,1,correct,2.182516875,2.524039406
31,0.414,1,correct,-1.448327199,2.159080003
31,0.468,1,correct,3.028681863,4.197807552
31,0.442,1,correct,3.374030395,-4.44800487
31,0.406,1,correct,0.937095734,2.374985295
31,0.362,1,correct,4.825300875,2.12108126
31,0.504,1,correct,1.15029489,0.921061976
31,0.542,1,correct,-1.061696992,1.029619356
31,0.446,1,correct,0.851054888,1.797495244
31,0.408,1,correct,0.037584776,-12.37800911
31,0.354,1,correct,0.492214023,3.019832912
31,0.392,1,correct,3.086125845,2.022700389
31,0.396,1,correct,-1.393408041,2.205339741
31,0.476,1,correct,1.04829046,1.093553
31,0.424,1,correct,-2.902361421,1.427305479
31,0.414,1,correct,-3.40774316,-2.990551454
31,0.312,1,correct,-0.305210752,-0.718772669
31,0.482,1,correct,0.024249249,-0.898952961
31,0.352,1,correct,0.63189485,-8.422248529
31,0.556,1,correct,1.126269899,1.779198153
31,0.388,1,correct,1.587935915,3.15749446
31,0.352,1,correct,-0.863876838,0.251675833
31,0.536,1,correct,-0.624749889,-0.150345046
31,0.48,1,correct,-3.294225957,-0.331178357
31,0.54,1,correct,-1.213508115,0.170733248
31,0.386,1,correct,0.490816692,2.473229416
31,0.416,1,correct,1.527530728,1.739541182
31,0.324,1,correct,0.765368624,-6.831908937
31,0.428,1,correct,-0.041520785,-1.118264246
31,0.588,1,correct,8.77587666,13.79003508
31,0.298,1,correct,0.083546591,-0.761476038
31,0.376,1,correct,1.693358388,4.6540897
31,0.406,1,correct,0.521490844,7.302234689
31,0.32,1,correct,-0.502226511,-7.623752029
31,0.396,1,correct,-0.29131391,-5.41164914
31,0.392,1,correct,-3.378337217,-3.121575956
31,0.546,1,correct,-1.884207353,-6.318014842
31,0.478,1,correct,1.869480134,-2.138182534
31,0.55,1,correct,0.370527911,3.77761957
31,0.392,1,correct,3.115609732,6.799651936
31,0.308,0,correct,0.021560548,-0.360459725
31,0.5,1,error,8.922232025,-2.863123418
31,0.372,1,correct,1.618995337,7.380753606
31,0.372,1,correct,0.897115176,-2.83166578
31,0.566,1,correct,0.742813884,-3.712073472
31,0.42,1,correct,0.405421787,2.714574884
31,0.456,1,correct,1.168783583,0.512870274
31,0.368,1,correct,1.048933611,3.481631375
31,0.448,1,correct,3.922530625,6.062961453
31,0.354,1,correct,0.229025694,-2.32802181
31,0.488,1,correct,1.290355411,1.100273779
31,0.306,1,correct,3.876327228,4.874685046
31,0.484,1,correct,0.962625616,-3.215120852
31,0.414,1,correct,-2.154600002,-0.98902447
31,0.432,1,correct,2.509700013,-5.749006357
31,0.472,1,correct,1.037139933,-3.810758286
31,0.454,0,correct,-4.255936092,1.634027871
31,0.616,1,error,-2.364831601,1.54750393
31,0.376,1,correct,-3.202311459,-6.60130853
31,0.408,1,correct,-0.53367983,1.048746367
31,0.4,1,correct,1.446205204,1.93802353
31,0.462,0,correct,1.323222743,1.684898261
31,0.456,1,error,4.325116758,-4.81764689
31,0.4,1,correct,-0.192779715,3.089729454
31,0.518,1,error,-5.172856321,4.641613058
31,0.358,1,correct,2.057972464,-0.572949016
31,0.484,1,correct,-0.510185483,0.28439365
31,0.314,1,correct,0.42825318,-4.48262784
31,0.388,1,correct,-1.104164448,0.950102991
31,0.298,0,correct,0.578643827,-6.663117305
31,0.474,1,error,-11.2975358,4.910157977
31,0.364,1,correct,-2.189698673,-0.646823175
31,0.478,1,correct,-0.770895536,-5.657131829
31,0.344,1,correct,1.055069401,-3.288310597
31,0.402,1,correct,1.394033788,-1.939153017
31,0.304,1,correct,2.130987752,-0.081990869
31,0.356,1,correct,-0.234884279,6.580651722
31,0.366,1,correct,0.458122725,8.942736258
31,0.338,0,correct,-0.762030297,1.346031547
31,0.472,1,error,-12.61189222,2.213212013
31,0.374,1,correct,-0.23877065,-2.98767004
31,0.428,1,correct,1.815514152,1.021258576
31,0.412,1,correct,1.048005646,0.435551855
31,0.446,1,correct,1.719229589,-3.189329458
31,0.314,1,correct,-0.614491335,2.063372744
31,0.338,1,correct,1.631678654,3.0813109
31,0.474,1,correct,1.616344847,2.001867262
31,0.388,1,correct,-0.968955113,-5.525299082
31,0.438,1,correct,0.311951625,0.957916719
31,0.358,1,correct,-1.836312939,-1.734095207
31,0.492,1,correct,-1.105012122,1.236411144
31,0.392,1,correct,5.095974946,13.70601927
31,0.436,1,correct,0.504702784,-2.536458992
31,0.5,1,correct,1.223149298,-4.472099739
31,0.3,1,correct,1.279083371,2.529996593
31,0.482,1,correct,1.265296874,0.770060053
31,0.372,1,correct,-0.35177327,1.156462742
31,0.4,1,correct,1.324002222,-6.690935763
31,0.448,1,correct,0.15413964,3.228023266
31,0.496,1,correct,0.626581685,2.985624148
31,0.418,1,correct,-0.709093593,0.972792663
31,0.378,1,correct,1.589980621,10.58793898
31,0.494,1,correct,0.740989954,4.142420768
31,0.372,1,correct,-2.703648998,0.270286919
31,0.336,1,correct,-0.897313846,-6.845039352
31,0.368,1,correct,-2.968051412,-6.877910634
31,0.494,1,correct,-0.932510813,-4.522187242
31,0.414,1,correct,-4.854530127,-1.113154908
31,0.338,1,correct,1.273776131,-1.795440497
31,0.36,1,correct,1.816224486,3.731747257
31,0.406,1,correct,1.535243531,6.312319805
31,0.402,1,correct,3.303244975,-1.287226587
31,0.384,1,correct,0.941188241,2.48294996
31,0.36,1,correct,1.794472064,2.247428998
31,0.36,1,correct,1.69685748,-2.253357502
31,0.514,1,correct,-0.344560745,-3.549730788
31,0.392,1,correct,1.327162606,3.634245642
31,0.414,1,correct,3.802851262,-0.545146652
31,0.36,1,correct,3.682164407,3.769081614
31,0.396,1,correct,-0.121957753,2.790990381
31,0.434,1,correct,2.543939331,3.8251356
31,0.43,1,correct,-1.235190961,1.417838528
31,0.648,1,correct,-0.4152369,-0.079118928
31,0.422,1,correct,-0.374551056,1.323250739
31,0.334,1,correct,4.58896657,15.97151435
31,0.486,1,correct,0.331133296,-4.496757528
31,0.498,1,correct,1.160224105,-3.389312984
31,0.398,1,correct,-0.806172915,-3.849793654
31,0.418,1,correct,0.048747955,-6.749885268
31,0.572,0,correct,0.286261177,2.842773078
31,0.504,1,error,-8.250400663,2.149825086
31,0.457,1,correct,2.651053766,-2.971341123
31,0.57,1,error,-8.181970007,2.24814625
31,0.568,1,error,5.676356206,-4.693668805
31,0.388,1,correct,0.823789929,-4.216763988
31,0.47,1,correct,-0.508202051,-6.210877458
31,0.526,1,correct,-2.658342202,2.521604354
31,0.436,1,correct,1.970221952,1.67835459
31,0.452,1,correct,-0.0967034,3.400662661
31,0.394,1,correct,2.663856164,-0.891957178
31,0.368,1,correct,3.211006278,-2.170737682
31,0.366,1,correct,2.656505392,-0.445755871
31,0.418,1,correct,0.487098514,-4.675031141
31,0.34,1,correct,0.14456551,-5.767038425
31,0.342,0,correct,2.286948947,-4.153884718
31,0.488,0,error,-3.119702917,4.388972189
31,0.38,1,correct,2.088787689,7.900800303
31,0.416,1,correct,3.961254672,6.973624687
31,0.388,1,correct,3.412102177,7.768355016
31,0.46,1,correct,1.319719866,-1.153680341
31,0.508,1,correct,4.611603266,-4.304251291
31,0.398,1,correct,1.363465902,3.413569245
31,0.554,1,correct,1.606526792,-3.281416821
31,0.42,1,correct,-0.385452791,-4.682034551
31,0.416,1,correct,3.448715295,4.382662792
31,0.376,1,correct,1.766585739,2.067931487
31,0.476,1,correct,1.117453468,1.712558994
31,0.49,1,correct,0.770524126,3.034469018
31,0.398,1,correct,1.829886807,1.594426558
31,0.386,1,correct,-1.587851505,-1.529974199
31,0.345,1,correct,0.690381464,-0.336771772
31,0.43,1,correct,-1.555618871,0.081850392
31,0.56,0,correct,2.596761285,-1.321905249
31,0.6,1,error,2.697889017,-7.247603999
32,0.42,1,correct,-1.239404101,-3.643703308
32,0.52,1,correct,0.158785788,1.209616062
32,0.374,1,correct,3.119693965,2.726649297
32,0.46,1,correct,1.217741666,-5.248889332
32,0.574,1,correct,-0.407944647,-8.136364602
32,0.508,1,correct,-2.192186659,-0.229845331
32,0.326,1,correct,0.442386398,2.895187318
32,0.576,1,correct,2.666493421,2.408079345
32,0.514,1,correct,-0.084043205,-7.377626506
32,0.532,1,correct,-2.551413016,1.45246026
32,0.512,1,correct,2.202726556,-7.199630557
32,0.422,1,correct,-1.311356335,-6.911731908
32,0.452,1,correct,-2.118163625,-7.05905987
32,0.546,1,correct,-2.639918053,-10.34549775
32,0.486,1,correct,-2.1260839,-0.655365528
32,0.57,1,correct,-5.755839737,-12.07556934
