subj_idx,rt,response,type,pre_Ne,pre_Pe
11,0.826,1,correct,-11.24159229,0.628644279
11,0.82,1,correct,9.367944379,-5.409982452
11,0.64,1,correct,10.90105448,-4.749676305
11,0.698,1,correct,4.51086677,-5.671688319
11,0.786,1,correct,-4.403071634,8.555390226
11,0.85,1,correct,21.151582,-0.166139384
11,0.816,1,correct,12.15367327,-6.923475688
11,0.62,1,correct,-3.15161031,3.16193475
11,0.744,1,correct,7.57285775,-7.405672284
11,0.604,1,correct,12.61006633,-1.587095566
11,0.708,1,correct,10.21017553,-0.998897395
11,0.708,1,correct,10.80017055,-1.864458475
11,0.612,1,correct,-12.70446965,3.767866074
11,0.656,1,correct,-14.22192195,4.528145006
11,0.538,1,correct,-7.334078369,10.81185529
11,0.716,1,correct,10.61656521,-6.169509642
11,0.614,1,correct,7.931004692,-1.232934963
11,0.58,1,correct,2.795886546,-3.96632611
11,0.62,1,correct,9.459756855,-6.228798075
11,0.514,1,correct,15.13888702,-1.077443673
11,0.618,1,correct,5.360713452,-7.276441515
11,0.578,1,correct,6.382546049,-4.932863965
11,0.616,1,correct,15.09216712,-0.144122575
11,0.774,1,correct,-4.735161933,3.162205479
11,0.578,1,correct,3.869735045,-1.178574241
11,0.592,1,correct,2.333333069,-10.34952157
11,0.556,1,correct,-5.805524698,4.588925248
11,0.736,1,correct,8.167794462,-20.75556861
11,0.522,1,correct,-5.931124183,4.497821698
11,0.566,1,correct,-15.51220514,5.336030724
11,0.604,1,correct,8.403454876,-13.35442995
11,0.54,1,correct,-22.11019395,10.19141081
11,0.684,1,correct,7.319530475,-8.567406152
11,0.618,1,correct,-8.589956045,2.598926193
11,0.536,1,correct,18.90782247,-21.56519568
11,0.524,1,correct,12.30217078,-8.153574844
11,0.532,0,correct,-2.170991652,-6.083214444
11,0.478,1,correct,14.54271842,-8.795441512
11,0.502,1,correct,4.646706674,-10.8235659
11,0.614,1,correct,-17.10990212,3.638343813
11,0.574,1,correct,11.53461279,-10.28742374
11,0.486,0,correct,15.92153735,-3.411770776
11,0.66,1,error,6.698229363,-20.2979597
11,0.584,1,error,-3.990619248,11.85531712
11,0.488,1,correct,-7.155445203,3.720239129
11,0.526,0,correct,15.34147341,-13.65822343
11,0.566,1,error,12.36739897,-4.664169566
11,0.5,1,correct,15.37671843,-5.645657049
11,0.574,1,error,-7.655528668,9.413216336
11,0.572,1,correct,13.38247818,-6.277867285
11,0.414,1,correct,13.33346902,-11.61212318
11,0.502,1,correct,-21.66802458,1.361449138
11,0.358,1,correct,-6.54664502,2.630949139
11,0.382,1,correct,-16.953015,11.4925839
11,0.466,1,correct,4.912603342,-8.079195269
11,0.448,1,correct,18.87115493,-6.299971557
11,0.434,0,correct,12.701133,-10.72456048
11,0.52,1,error,-19.36595196,8.038839444
11,0.494,1,correct,-16.44223687,8.340190078
11,0.512,0,error,-18.92512592,19.98232679
11,0.376,1,correct,-9.158998368,2.173161888
11,0.488,0,correct,-26.98902334,10.49402389
11,0.536,1,error,-15.12140521,18.21486468
11,0.46,1,correct,-6.702232603,8.606907195
11,0.638,1,error,-18.81673382,13.33930348
11,0.476,0,error,-18.13717262,2.064764798
11,0.45,1,correct,11.19827307,-2.741043284
11,0.374,1,correct,17.53453749,-8.954163793
11,0.436,0,correct,14.03613356,-3.374441575
11,0.482,1,error,8.002679569,-2.29500179
11,0.576,1,error,-18.67846994,11.64804784
11,0.72,0,error,-16.44453408,16.88966776
11,0.634,1,correct,22.48081341,-6.874976247
11,0.402,1,correct,8.348829275,-2.831372085
11,0.468,1,correct,4.07640325,-9.187309099
11,0.382,1,correct,-10.46903869,8.341438107
11,0.526,0,correct,-7.737617102,6.247944539
11,0.411,1,correct,-24.4352588,11.69541887
11,0.602,0,correct,10.09219443,-5.433632264
11,0.49,1,error,-8.555989532,4.41610261
11,0.484,1,error,-14.6069105,4.266505422
11,0.522,1,correct,-5.552104232,10.77812893
11,0.352,1,correct,-8.391637117,1.82804509
11,0.414,1,correct,14.00214666,-2.436061206
11,0.336,0,correct,-6.553458055,9.811152863
11,0.63,1,error,-7.233824536,4.679108259
11,0.514,0,error,-23.464508,8.85025937
11,0.466,1,error,14.4034222,-1.506927635
11,0.576,1,error,-13.64670631,11.55311447
11,0.53,1,error,-18.56495593,7.857283851
11,0.494,1,error,-17.11616452,19.5882429
11,0.486,1,error,-21.75381387,10.65387483
11,0.356,1,correct,-10.74287142,10.33410847
11,0.292,0,correct,3.130790377,-4.595268673
11,0.668,0,error,15.10799525,-7.639771013
11,0.608,1,correct,-12.42927235,-13.16277716
11,0.468,1,correct,-2.842878605,-0.099004068
11,0.544,1,correct,14.26648547,-11.24262003
11,0.46,0,correct,14.26818408,-11.20813717
11,0.462,1,correct,3.94100517,-7.537933814
11,0.656,1,error,-26.90644299,14.35123297
11,0.428,1,correct,11.11418637,-6.510890552
11,0.448,1,correct,23.8572977,-6.675692488
11,0.368,1,correct,19.2429716,-10.19406911
11,0.56,1,correct,-7.890538093,11.23280682
11,0.446,1,correct,3.702557841,-10.18914911
11,0.354,1,correct,-6.248173531,1.192978427
11,0.402,0,correct,-11.9484045,2.542400313
11,0.476,0,error,-11.08691498,15.12274521
11,0.39,0,correct,-10.34891582,-6.368104303
11,0.438,1,error,-10.04820501,5.445160886
11,0.556,1,error,-6.010201281,10.97934985
11,0.526,1,correct,-6.448656239,0.704724361
11,0.462,1,correct,5.146830176,1.942544601
11,0.354,0,correct,3.553160573,-0.148307931
11,0.628,1,error,-12.5613981,4.452749817
11,0.566,1,error,7.074462351,-17.83706043
11,0.55,1,error,-7.714763768,22.32461787
11,0.396,1,correct,-16.74882825,8.464774482
11,0.388,1,correct,22.22653236,-3.167219322
11,0.336,1,correct,16.92978466,-3.380036191
11,0.418,1,correct,13.13251048,-12.2995542
11,0.586,1,correct,18.90265883,-5.557380257
11,0.488,0,error,-14.54989278,17.99757371
12,0.674,1,correct,-15.92975597,1.226227924
12,0.788,1,correct,6.123624919,6.817501674
12,0.664,1,correct,-4.184465332,4.262699033
12,0.62,1,correct,-1.451540006,-4.771386477
12,0.672,1,correct,3.644488979,-7.332852154
12,0.558,1,correct,-18.42826956,-0.968089785
12,1.11,1,correct,0.337144519,2.76767585
12,0.54,1,correct,7.329692492,-7.366628205
12,0.602,0,correct,5.823108677,-8.687332043
12,1.226,0,error,-3.840629658,4.656272199
12,0.7,1,correct,7.425470711,-5.037954019
12,0.544,1,correct,12.61821258,-14.3703656
12,0.682,0,correct,-8.005688041,4.990456932
12,0.688,1,error,3.964478265,-13.38973505
12,0.692,1,correct,5.633253026,10.30174621
12,0.664,1,correct,19.60076386,-3.757871641
12,0.438,1,correct,3.521624576,-5.090483703
12,0.61,1,correct,8.219845854,-2.075777059
12,0.652,1,correct,5.740445262,-5.472635947
12,0.58,1,correct,2.213197845,-1.783325011
12,0.594,1,correct,5.236396575,-3.714540973
12,0.554,1,correct,-35.58067597,22.30310906
12,0.732,1,correct,-3.198506772,-4.278744867
12,0.53,1,correct,-0.041502049,-2.724715239
12,0.64,1,correct,3.650493524,-3.864610231
12,0.494,1,correct,-12.26598887,6.384023131
12,0.586,1,correct,10.49180513,-4.44297145
12,0.596,1,correct,8.213865394,-1.239919982
12,0.526,1,correct,5.636110507,-5.005234606
12,0.35,1,correct,-10.83138296,7.932993526
12,0.47,0,correct,-12.21670052,6.637998555
12,0.842,1,error,-2.208215754,-5.400818991
12,0.326,0,correct,-22.7819402,19.30784145
12,0.468,1,correct,7.667043099,-7.091084506
12,0.434,1,correct,4.353322679,-7.173049837
12,0.36,1,correct,3.405269557,-6.144097778
12,0.59,1,correct,5.61744266,-6.766286361
12,0.46,1,correct,4.206605036,-8.966058287
12,0.508,1,correct,8.150619867,-10.56453093
12,0.512,0,correct,9.143543162,-6.776516985
12,0.458,0,error,-18.71631681,6.863326297
12,0.546,1,correct,-13.02805655,13.48056931
12,0.444,1,correct,6.72133005,-5.075512437
12,0.404,1,correct,10.40020293,-7.877749916
12,0.464,1,correct,-1.41143061,3.160471101
12,0.46,0,correct,-7.56382639,7.061970608
12,0.554,1,error,-6.251004809,20.04176893
12,0.432,1,correct,7.355274256,-2.698940995
12,0.35,0,correct,-18.34045537,14.51821741
12,0.245,1,error,-12.6111972,1.122678385
12,0.512,1,correct,9.835097088,-4.685504042
12,0.44,1,error,4.67231497,-6.72320959
12,0.584,0,error,-7.37314113,8.000024549
12,0.25,0,error,-14.30391181,10.06734549
12,0.554,0,correct,7.129312188,-2.351652867
12,0.438,0,correct,-4.734029428,8.659404902
12,0.504,0,correct,-3.244081159,5.66546594
12,0.272,0,correct,-11.69880038,0.437334194
12,0.38,1,error,-5.606697789,10.02666117
12,0.788,1,error,-23.04205744,7.67482009
12,0.13,1,error,3.296261119,-1.161212758
12,0.386,1,error,3.949091103,0.34926796
12,0.378,1,correct,1.243732749,-8.767268982
12,0.418,0,error,6.395620484,-2.03675111
12,0.33,0,correct,-7.38073554,7.063815532
12,0.362,1,error,-7.564627003,4.418915744
12,0.234,1,correct,-7.611092326,0.173834638
12,0.262,1,correct,7.371668359,-2.25767921
12,0.388,1,correct,11.05350499,-13.5665215
12,0.256,1,correct,1.86532673,-3.36509511
12,0.312,1,correct,3.564258576,-3.813513101
12,0.258,0,correct,-2.00387873,-1.728046417
12,0.508,1,error,-10.33962858,10.85529147
12,0.158,1,error,1.511997688,0.422678526
12,0.446,1,error,9.775728822,-4.974872
12,0.258,0,correct,5.189010552,-4.040548146
12,0.472,1,error,1.408395818,-5.039581788
12,0.316,1,correct,13.34810314,12.71837262
12,0.216,1,error,-4.571870665,4.775399523
12,0.284,0,correct,12.77713537,-7.454881284
12,0.65,1,error,0.713564211,-4.402407559
12,0.266,0,error,19.70476616,-1.54553202
12,0.38,0,error,3.008551634,-1.696925812
12,0.156,0,correct,-7.22433117,9.725237416
12,0.193,1,error,12.42013985,-0.441648114
12,0.238,0,error,8.113214622,-11.75045487
12,0.296,1,correct,8.876572068,2.435170136
12,0.526,1,error,-4.081611732,4.406539862
13,0.79,1,correct,-6.271237191,4.455431125
13,0.616,1,correct,-2.061599287,-1.593411113
13,0.612,1,correct,-7.446843982,-0.837893931
13,0.528,1,correct,-0.36500387,-2.343524084
13,0.648,1,correct,12.14505347,-16.51490083
13,0.61,1,correct,-3.802622863,0.146812301
13,0.508,1,correct,-11.31727222,-0.067621169
13,0.772,1,correct,-2.525980903,-2.944815339
13,0.784,1,correct,-0.121423823,3.282014554
13,0.686,1,correct,-2.008793897,4.08593502
13,0.906,1,correct,-2.946419081,-3.651480457
13,0.594,1,correct,-0.001251287,0.816085201
13,0.484,1,correct,10.52092989,-7.502103106
13,0.6,1,correct,-2.406476089,-3.218914964
13,0.738,1,correct,-3.930938337,-2.532254998
13,0.606,1,correct,-4.903006307,-3.119052104
13,0.62,1,correct,-3.258997278,-5.763946035
13,1.262,1,correct,1.279975648,-4.486029235
13,0.888,1,correct,8.000429802,-7.047426213
13,0.596,1,correct,-4.498277237,-5.121245929
13,1.072,1,correct,-5.593835044,-1.854883895
13,0.66,1,correct,9.557457287,-6.461488953
13,0.512,1,correct,-2.743189566,-1.118749423
13,0.526,1,correct,-4.249585966,-7.394860208
13,0.512,1,correct,-1.142046251,1.27543354
13,0.536,1,correct,-5.052168155,3.483679867
13,0.81,1,correct,-4.70084101,-0.622369654
13,0.834,1,correct,-0.187974377,-2.551578448
13,0.53,1,correct,12.12734552,-5.723415032
13,0.642,1,correct,8.079544975,-6.873997034
13,1.114,0,correct,-9.682369896,3.889833582
13,0.616,1,error,-13.69298679,6.871544136
13,0.634,1,correct,-6.291846463,2.187530652
13,0.548,1,correct,-1.001881521,-7.690235952
13,0.876,1,correct,-0.867315631,-1.60682378
13,0.482,1,correct,-1.246418656,-4.333515593
13,0.49,0,correct,13.84539809,-16.19314479
13,0.622,1,error,-8.087050516,4.064302184
13,0.674,1,correct,9.039109649,-6.640004138
13,0.572,0,correct,7.348919462,-5.077965313
13,0.574,1,correct,-3.04758609,1.129670972
13,0.48,1,correct,-0.723022925,-0.278535272
13,0.46,1,correct,1.670751159,1.036157079
13,0.486,1,correct,-4.568057706,-0.293957056
13,0.63,1,correct,-1.027553522,2.629699633
13,0.562,1,correct,0.190658035,1.175494325
13,0.45,1,correct,0.887286638,1.484937025
13,0.476,1,correct,-0.380914696,0.485910984
13,0.496,0,correct,5.718517701,-11.6782623
13,0.618,1,error,15.40286969,-4.699953576
13,0.474,1,correct,-0.662645413,4.464680816
13,0.538,1,correct,11.62571042,-9.094239447
13,0.564,1,correct,7.642651852,-1.54680299
13,0.44,1,correct,-0.613007186,2.100912917
13,0.388,1,correct,-7.395612105,1.371593244
13,0.516,1,correct,-1.841277824,-0.459343783
13,0.418,1,correct,-0.071627025,-0.082148393
13,0.442,0,error,-7.121184095,5.571439898
13,0.53,0,correct,3.592294355,-0.663671523
13,0.482,0,correct,-9.0763077,-3.445854441
13,0.456,1,correct,22.3260017,-10.34328821
13,0.296,1,correct,-4.042874079,4.010287937
13,0.502,1,correct,-6.339328084,3.795228492
13,0.278,1,correct,-0.538661866,2.425626003
13,0.418,1,correct,-3.728076825,2.009559309
13,0.444,1,correct,5.831725991,0.415463889
13,0.436,1,correct,10.81252511,1.323224671
13,0.516,1,correct,-2.875406571,-0.389951689
13,0.364,0,error,-4.405170929,0.403325809
13,0.536,1,error,-13.49990594,5.703566223
13,0.308,1,correct,-2.097505991,1.084935683
13,0.394,1,correct,-3.871929118,1.262509316
13,0.41,1,correct,10.04503272,-5.784579467
13,0.35,1,correct,8.107023293,-5.598697605
13,0.376,1,correct,0.355149949,4.701614481
13,0.53,1,correct,11.03072966,-3.421270612
13,0.428,1,correct,2.623824009,1.958326307
13,0.36,0,error,2.878492318,-1.153815412
13,0.542,1,error,-5.761094488,1.285042445
13,0.528,1,error,-7.28575005,4.401781089
13,0.352,1,error,-13.50761442,7.218206439
13,0.464,1,error,0.676704801,6.742691232
13,0.366,0,correct,19.84672869,-6.826203692
13,0.448,1,error,-3.024914881,-2.70986196
13,0.462,1,correct,-3.177760524,0.86662689
13,0.244,0,correct,-11.13941831,10.71673551
13,0.428,0,error,-0.807887651,2.436217239
13,0.51,0,correct,-3.265143497,6.58352759
13,0.382,0,error,-4.299333912,-0.214868071
13,0.204,1,error,4.443577534,3.120445192
13,0.26,1,error,4.194428534,6.375729059
13,0.402,0,error,2.303338854,2.031853501
13,0.378,1,error,0.200648512,2.332149384
13,0.462,1,correct,-2.183740212,8.918800053
13,0.57,1,error,-3.868181554,6.366660597
13,0.278,1,correct,-4.582751282,12.86852285
13,0.292,1,correct,-8.99969442,14.11685816
13,0.434,1,correct,-0.109310829,5.485273759
13,0.28,0,error,0.038661187,4.079107692
13,0.248,1,error,-5.70009644,3.940412319
13,0.336,1,error,17.05838912,-15.21727249
13,0.236,1,error,5.617057092,1.790851467
13,0.254,0,error,-0.275387907,2.124605887
13,0.508,1,correct,2.507340399,3.177122834
13,0.36,1,correct,-6.181796705,8.49669903
13,0.322,0,correct,20.62022389,-6.519940535
13,0.278,0,correct,1.946021706,3.627974805
13,0.276,0,error,-1.19935248,4.712011319
13,0.298,0,correct,-6.435989946,12.39149673
14,0.59,1,correct,8.350180423,-5.321354037
14,0.6,1,correct,-6.083547207,5.953807713
14,0.51,1,correct,13.41386961,-6.676313113
14,0.43,0,correct,8.064657056,-7.233467195
14,0.682,0,error,-9.392518681,2.936494794
14,0.78,0,correct,10.16633081,-17.52343835
14,0.764,0,error,-17.07267249,2.208475875
14,0.682,1,correct,10.69121558,-3.606549125
14,0.556,1,correct,8.009126133,-5.950234183
14,0.828,0,correct,-4.07954785,5.350190266
14,0.392,0,correct,4.816358133,-4.551557471
14,0.796,0,error,-1.189905816,6.07860745
14,0.64,1,error,10.56299146,-4.769760093
14,0.734,1,error,-4.132721176,10.56001939
14,0.442,1,correct,-11.88246649,-1.628441175
14,0.594,0,correct,4.335383693,-7.830297385
14,0.574,1,error,-2.689356568,0.773738896
14,0.492,1,correct,5.941626221,-6.980218297
14,0.454,0,correct,-4.654112237,12.57224548
14,0.664,1,error,-16.7160425,13.62245631
14,0.726,1,error,8.783083188,-4.531077996
14,0.544,1,error,-5.859337145,-0.564310658
14,0.71,1,error,12.66236441,-17.23856919
14,0.504,1,correct,-11.71660357,-0.54247702
14,0.588,1,correct,-8.034158498,-0.912929665
14,0.392,1,error,-9.064658724,4.060805148
14,0.424,1,correct,-6.696313951,12.45819442
14,0.472,1,correct,13.39905825,-4.507256093
14,0.462,0,correct,-20.85195067,11.47231174
14,0.586,0,error,-15.18228023,2.719127096
14,0.308,1,correct,-0.334050563,9.061585188
14,0.314,1,correct,8.355610057,-4.583129506
14,0.25,0,correct,4.936319933,-4.779051354
14,0.6,0,error,6.331826781,-7.105806247
14,0.534,1,error,14.57619746,-17.95126983
14,0.524,1,correct,16.20242675,-9.574562974
14,0.28,0,correct,-6.831858598,4.157384743
14,0.278,1,error,11.03225546,-13.19972061
14,0.324,1,correct,8.943996144,-3.770761079
14,0.228,0,correct,1.869370935,-2.598155773
14,0.31,1,error,-2.83718546,-2.026538019
14,0.502,1,error,-8.92495126,2.498948645
14,0.402,1,error,17.25302025,11.03144227
14,0.42,0,correct,-0.578038737,1.639350551
14,0.216,1,correct,-5.030744671,4.399126879
14,0.222,0,correct,-8.130728913,9.951377768
14,0.234,1,error,-2.013170173,2.940148555
14,0.332,1,correct,1.159885044,3.871247745
14,0.37,1,error,-1.344180016,3.838454281
14,0.228,0,correct,-1.596795344,-2.027182129
14,0.472,0,error,-7.191089279,1.040877327
14,0.234,1,correct,-5.257144047,-0.409037532
14,0.232,1,correct,-3.94513178,-2.023763802
14,0.194,0,correct,-9.456193665,7.013804278
14,0.518,1,error,-5.741440907,5.092795316
14,0.114,1,correct,4.389593182,-4.875248289
14,0.23,1,correct,9.316387693,-6.061412355
14,0.2,1,correct,2.165848445,3.016776691
14,0.262,1,correct,2.076333999,5.030930164
14,0.2,0,error,7.760936787,-7.358162476
